           B1_1.JPG    FC300X_(3.61_mm)
            510 -2.162450964641475 1.106949956894307
            513 0.847976073448059 1.087094807573002
            518 -0.261982571622730 0.970207367249008
            534 0.791667082373256 0.638037515345015
            538 0.000792592949913 0.494028505224817
            543 -0.489472382749201 0.276775097825783
            545 -2.111365422317173 0.323171433748792
            546 -1.437223648854377 0.304599552854091
            552 2.829257487690736 0.285882004166814
            554 0.115948512255231 0.056095637331489
            564 -0.043150079592669 -0.156712233088911
            575 1.675919012124068 -0.167443602247662
            583 1.851698091538995 -0.707281005608940
            591 -0.946157690960750 -1.093187973124328
            604 1.688756463006357 -1.171853157066380
            622 0.854558961152825 1.925195882137636
            627 3.038590876194784 1.731616970661888
            635 0.866396185281386 1.278006844923497
            636 -0.799038368405637 1.249271966191596
            640 -0.812418641546383 0.769806998925221
            642 2.301351306130453 0.690546750610622
            647 -3.046016686358784 0.442803587041389
            651 1.035174821408119 -0.112560401425314
            655 -0.119128035958083 -0.185798125441401
            659 1.749625389849774 -0.184613335306505
            665 -0.177437671204991 -0.990928420078139
            670 1.852353977934881 -1.417068488706348
            672 0.485049344199263 2.131354227558106
            681 1.656778569243164 1.562886382026947
            683 0.535491965323876 1.495536334735684
            691 -1.443136540979158 1.203875475693015
            698 1.514416901698682 1.009426990414928
            703 -1.005176026711585 0.787034122043704
            710 0.546449462757489 0.562802769785172
            713 -2.182046047380226 0.400721801482486
            716 0.220643234210800 0.346256728237517
            728 1.787082985653023 0.247518751276222
            732 0.402259702549121 0.490202628358576
            735 -2.695789563408622 0.516995206301261
            739 -1.467439419922573 0.306404575095330
            740 -1.421186082487039 0.295078904222631
            745 0.824504873707801 0.131809904485999
            751 0.201418136225311 0.127102775607610
            759 -1.836622332998416 -0.100865603790279
            764 -1.723688419523816 -0.208130294562755
            770 -1.708079562621929 -0.249924557829507
            779 2.007016947365945 -0.499635189921751
            781 -0.318231693997443 -0.901357218157965
            784 1.678443793418933 -0.707168322800809
            815 1.617172564164085 -1.338810183127326
            831 -1.371207348455796 1.737377188068208
            833 -1.258008601782392 1.713031695575526
            836 0.869750739132909 1.575938616637424
            838 1.576832118853333 1.500189505518132
            839 -2.281518273908544 1.520590146402994
            841 1.541761263138373 1.395144913929874
            842 0.674790795931285 1.328461001259433
            851 1.380759456754501 0.609067737764354
            861 -0.661485453997977 -0.362939122451043
            866 -1.913643796993101 -0.611024529066967
            869 1.819045244914918 -1.280549167366160
            876 1.568841744702509 -1.548976394822430
            887 -1.118767923893222 1.255574958190211
            888 -1.927001953034450 1.207257961915757
            889 0.841986534133990 1.228801828041822
            890 -2.296457039898121 1.167526118167700
            891 -2.235991273457060 1.164743081604454
            898 -2.884274415931954 0.747158707814222
            906 -1.837630853664417 -0.109075432953215
            908 0.495737241817822 -0.167835990097295
            915 0.136485001703194 2.077034536108736
            916 -1.220560157882341 1.757618719302672
            919 -2.070497026590662 1.369173051972972
            921 -2.169744554828994 1.019489603313920
            922 -3.039155118435010 0.672621794873259
            928 -2.008704901512104 2.280354677341146
            929 -1.762120597685372 2.180071190602028
            932 -0.045622428108793 2.043045535450771
            938 -1.200434169425757 1.823628966098616
            939 -1.271831216911061 1.782087047496096
            940 -1.647387095912057 1.790852044453573
            941 0.717410827797045 1.749561374193547
            943 -1.972450971644098 1.747407959970656
            944 -2.386927511639865 1.795776245035951
            947 -0.575775973898238 1.258364286686905
            952 -2.205295885461871 1.210200394126375
            956 -1.702799391138063 1.062661132679710
            958 -2.711089543577562 0.899246751147479
            961 -2.476063187833351 0.393011323037814
            966 2.059418457104320 -0.361721156667053
            975 -2.821972024583922 2.169102134124011
            976 -2.362643699161448 2.126148510620053
            977 -2.819879241719720 1.956317524790908
            978 -0.921822780356141 1.876426676979623
            981 -1.167165094652987 1.811471044028810
            982 1.697038554071630 1.481896757670983
            983 2.389271733511212 0.697632039668051
            986 -2.784236821050321 2.264898113828421
            989 2.171448048144126 2.190575811825807
            993 -2.928243626610504 2.143107726072250
            995 -1.468231059549236 1.982405406187315
            997 0.176328193606832 1.969515236529310
            998 1.510042673299135 2.001241738951521
           1001 -1.831793464741022 1.794468380869501
           1003 -1.243001577848126 1.678193736730501
           1011 -2.770344946987551 1.447009893343241
           1014 1.638401547620729 1.194853605785868
           1015 1.086594789528463 1.145971956150537
           1023 -1.162174447440096 -0.193351877543800
           1024 0.455629026050730 -0.174282743241984
           1029 -1.662795087605203 -0.276456687860338
           1032 1.732289015886859 -0.160042000535937
           1037 2.594918049014194 -0.372401618364264
           1044 -0.142693614700075 -0.839366611178792
           1050 1.840981212893640 -0.884815915785414
           1054 1.928219442156816 -0.920809207076915
           1056 -1.553080356080648 -1.200645044528621
           1058 1.663780156519258 -0.994570496221812
           1096 -1.767064055397395 2.122072314901486
           1098 -1.096296569577392 2.084454894455402
           1099 0.807348105845156 1.947136211570226
           1101 1.647362023510586 1.800552394517628
           1102 -0.529687180055626 1.823607039663870
           1105 1.309914955424802 1.668154623249617
           1111 -0.174827662811591 1.507283183820161
           1115 0.469623811358320 1.413688576456380
           1116 -2.018790870830717 1.225463957347172
           1121 -0.122877074970388 0.910799217621314
           1124 -1.770812713080400 0.463648571892999
           1127 -1.398639606299122 0.234668907191685
           1130 1.296775110407665 -0.057414846044612
           1137 -1.252600589650723 -1.232296139081770
           1138 3.029178525084505 -1.032235916493525
           1141 2.062075559666262 -1.249414774014422
           1142 1.832788352884551 -1.308217658710794
           1145 1.601932738692210 -1.470496155590846
           1158 -1.288339915628468 1.767290231338419
           1174 1.692360787549336 1.279988613295256
           1177 0.461412647542834 1.229110514110118
           1178 -1.422632083192390 1.210532627278943
           1182 -1.782816768777682 1.092616169839076
           1183 -0.374292058368688 1.100777856177895
           1184 -1.693713839237828 1.067112294265518
           1190 -0.385558813864548 0.924509912600453
           1194 -1.641069518067720 0.756352747900288
           1199 1.649056650919494 0.767761548560373
           1200 1.018959936916311 0.611817503346181
           1217 -0.012803512574595 0.083436566807480
           1219 0.131104826610421 0.021939018613122
           1224 1.842784900482329 0.099081745325186
           1232 0.133635327844785 -0.395364696812359
           1240 3.091574294444859 -0.468477154153417
           1243 1.996166222136314 -0.494076552716609
           1250 1.694352089153593 -0.721085316931212
           1252 0.893486962736621 -1.157559790916941
           1292 0.662896753737034 0.606376315565418
           1295 -1.096802021564455 0.560648068575893
           1296 -3.085737629451307 0.650651507257543
           1298 -2.169404409093453 0.334233415410587
           1304 -2.857492062381123 -0.152815428972882
           1308 -2.648921475475432 -1.333542118848733
           1310 -1.298658114490741 1.858081591686057
           1311 -1.173770480786449 1.840878063318008
           1315 -2.947419819113276 0.643201095395426
           1325 2.150195422270886 2.096613150188345
           1327 2.128481006615426 2.001533408199808
           1335 0.810103591366481 1.727959927343193
           1336 -1.615949069105246 1.728885985548083
           1345 1.543847134409013 1.355573609817089
           1352 1.490362649458825 1.061526487347756
           1356 -3.073351627773113 0.678350504946172
           1362 2.484115194332278 0.125452763726794
           1375 -2.862720158582467 2.172088276205634
           1376 -3.020420344388263 2.093525097851315
           1378 -1.273796778787572 1.967693459631955
           1385 -1.881945608271410 2.213967134994269
           1388 0.280359402580516 1.975355318590885
           1390 1.358765526722189 1.775729906736890
           1393 -0.517236969077420 1.431101692940906
           1394 1.014919752983507 1.405742341172023
           1395 -0.886452390476082 1.250786796835585
           1397 -1.380233984979192 1.042752692588739
           1399 -0.499384656571694 0.884139723604305
           1404 -2.762601602723841 0.853957414182179
           1412 0.782233376822181 0.186350480932356
           1413 2.702643957574942 -0.181294245079877
           1415 2.783268792789356 -0.293004282166338
           1419 -1.682395127624852 2.223043046413140
           1420 -2.907502494410423 2.108742305729088
           1421 -0.098671053669157 1.982947036791709
           1423 -0.975624721948525 0.956956269408615
           1424 2.469198736106746 0.262089343826712
           1427 2.209267144123713 2.176036762358345
           1428 -0.269891150638718 2.131469818002149
           1431 -3.055760966749845 2.081333428138465
           1432 -2.442699114398735 2.060623052529731
           1433 -1.320022851178161 1.846899920290246
           1435 -0.114534352546425 1.824576760073603
           1438 0.602430510634347 1.604810011258702
           1439 -3.059042692663351 1.693176021926433
           1448 -2.162803980240890 1.214753847296891
           1449 1.977577944081715 1.133910796390589
           1452 -2.715467918933245 0.951925963948531
           1453 1.025572949635772 0.751928184033150
           1458 -0.429857647973268 -0.863623921270864
           1465 1.989163490872320 -1.483738578189666
           1470 -2.489884801972609 1.841358919565225
           1471 -2.522926080154831 1.822443603969770
           1473 0.319266049723515 1.278868172479724
           1474 -1.517866597210538 0.579199167023748
           1477 1.955606131148799 -1.469196966665970
           1478 -2.733766076889838 2.189134744568274
           1479 1.855016800436323 1.320832508614247
           1487 -2.928274776447692 1.581673094315999
           1488 -2.711850200198606 1.543281813721861
           1496 -1.202713755980765 2.084903099381312
           1497 1.427661435329223 2.120272917267421
           1499 2.077512151056904 0.974882655130852
           1501 1.470615892991026 0.322152712524018
           1502 -0.285510970757978 -0.074732344207179
           1505 -2.789246081899664 2.186918315678568
           1507 -2.940024187588403 0.817635417034134
           1509 -2.562398238649633 1.837854217301854
           1514 -2.990457597227114 2.096034911971158
           1516 1.801275680867278 1.935722429796161
           1518 -1.594872426703926 1.804945212720546
           1520 -1.087283088914844 1.502934695148360
           1521 0.880808907501704 1.539574911597199
           1524 -3.074898356017215 1.024546697157324
           1527 -0.921322094985327 0.008201249253688
           1531 -2.885786958600144 1.593201966039401
           1534 -0.223016627773591 2.138467496652918
           1538 -0.024251780817223 1.677269346841298
           1559 -1.419469147314084 2.141686130442095
           1561 0.538372908184880 1.195690337602249
           1575 1.870269972433696 -1.473166604678286
           1597 0.072419963332378 1.262564152264057
           1598 1.698832327098522 1.221736844769613
           1599 2.986350668750281 1.219103956618217
           1604 -1.774503122712839 -0.018920797204141
           1606 2.527759476697661 -0.068878558123888
           1608 -2.828811141745163 -0.438512107099928
           1616 0.336575349306134 1.877170745776120
           1623 3.093711263841691 1.711924934948629
           1625 -0.001775850549794 1.654007115557404
           1630 0.263007012787004 1.507262687370289
           1637 -1.519029651575338 1.198462124951147
           1648 -0.649972550439010 0.798993943542195
           1651 0.142906587114088 0.741722667979008
           1653 -0.727947147018881 0.745727292954593
           1655 3.033943997345784 0.852512748129377
           1657 0.773265274346326 0.592231286513654
           1663 1.155980706285913 0.393090258202901
           1680 1.858733998452083 0.051163714830788
           1684 1.900920840233117 -0.108150328071574
           1686 2.538517920236708 -0.114753044899937
           1697 1.636786618035507 -0.617247632577246
           1700 2.052202181432363 -0.704559267730658
           1702 1.875831278943938 -0.729702405786478
           1752 0.829127347481605 1.756687227155257
           1754 -1.553909842640330 1.490006773889661
           1756 -1.704620333877575 1.309602837392806
           1764 -1.948291567849784 0.599320388864083
           1767 0.111036990872077 0.061901185258339
           1768 -2.116563893998528 0.023172046904459
           1771 -1.451886523095451 -0.147020748931080
           1773 -0.016265029294749 -0.475706776350872
           1774 -1.883444232420152 -0.508847724478865
           1779 0.629742459083544 2.108820406736331
           1781 -0.442104419769959 2.068249567029174
           1792 2.634341778687905 1.774403071437769
           1794 3.019391708601690 1.736794421565584
           1797 3.091127757834636 1.637870403572083
           1804 -0.205172513847815 1.366731686462467
           1819 -1.963456366781897 0.950791413948902
           1822 -0.490126934492539 0.875572970216631
           1835 1.394276436449273 0.286645234760633
           1846 1.836378568243433 0.035795000055535
           1853 -0.889142287357819 -0.340956250968429
           1855 0.143467903843591 -0.401248417245696
           1857 2.821056619766348 -0.240857309735669
           1888 1.615638095061149 -1.201033619085254
           1899 -2.975858250064100 -1.241358811224009
           1904 -2.858496769754125 -1.349978174334502
           1911 1.561999934403087 -1.686742662973404
           1945 1.639409400960455 -1.088703921886400
           1946 -2.606206063618525 -1.352618498407248
           1960 1.214086521022006 1.982135162879068
           1979 0.741366697077519 1.040838228838418
           1986 0.665544323066478 0.878289655481688
           1993 0.617897227039684 0.742374931746546
           1999 0.836417982367049 0.578909547420448
           2021 2.526555620097768 1.600087438543665
           2034 -0.219066818884872 1.212825083697823
           2038 -0.337093957154045 1.074641259963422
           2039 -0.243689442446281 1.065813963331567
           2055 -1.800470885379767 0.643423982371237
           2062 0.499147851076435 0.484407376322824
           2068 0.359850164456925 0.360250941551156
           2071 1.341778069068714 0.285326407376810
           2072 -1.455224679787076 0.294470111995285
           2073 0.166870082980561 0.279354599875189
           2076 0.301424033108888 0.259514799058206
           2079 -1.531777776069117 0.218430761612581
           2089 -1.455419920388643 -0.135893178629696
           2093 -1.115531582124679 -0.332137629578148
           2096 1.736408516314050 -0.156912621636026
           2106 1.732518194796120 -0.481953903607046
           2116 -2.607401530973819 -0.900999531274627
           2146 1.932906741911608 -1.466187897160188
           2163 0.602235270032781 1.614888115660504
           2165 -1.908813117421533 1.463438894236962
           2167 1.621404556734756 1.193413706349316
           2171 -2.802809607602109 0.783167347610045
           2177 -1.377096788828632 0.183154941398906
           2179 -0.096111190078697 -0.149656878381526
           2186 -2.338930164651082 -0.596876449380804
           2187 -0.366715998502243 -0.879940239356454
           2189 2.047061481139948 -0.731662438388141
           2203 1.335408344442612 2.067847884277856
           2225 -0.862399472888775 1.271768869570522
           2242 -0.984342291074323 0.800561778958875
           2249 -0.225620725562843 0.695786215191719
           2256 -2.570806025385397 0.372586181745432
           2263 -0.182402769354786 0.281484705344622
           2268 0.107973009947105 0.062057148942012
           2280 0.277477315731612 0.294686325708348
           2287 0.147665958106568 0.190310395047524
           2290 0.165519414600194 0.038936962822344
           2298 0.459883135720797 -0.198318882340095
           2301 1.911098137919064 -0.068736512959662
           2302 -1.058595495016135 -0.302700342275768
           2320 0.988590490140242 -0.676460064941748
           2361 1.430627414624113 -1.657225487182687
           2373 1.488170768642802 2.194118849600362
           2378 0.474008335648965 1.554987002580320
           2386 -1.403268372006374 1.190683007232487
           2393 -2.162289567015278 0.705923282636523
           2396 -2.984034915494483 0.478598587096924
           2399 -2.018058432577868 0.038664121708241
           2400 -1.481381391122122 -0.153442906335924
           2408 -3.053521842808523 -0.941368957612174
           2411 2.248488769268458 -1.498815576050469
           2417 -2.538759969009842 1.676906941007873
           2418 -0.516691858843164 1.495034982038595
           2422 -0.326141988995281 1.008401786592055
           2426 2.419090159448876 0.300820960821042
           2429 -2.317253500596315 -0.350191093289589
           2437 -1.042886825169991 1.440828164062006
           2438 -2.980062536677823 0.995962634163547
           2440 -3.023518132538983 0.430674074004428
           2442 -1.896448991532787 -0.313229034911605
           2447 -0.225427772937076 2.126665116489139
           2452 -1.021995318143789 2.061283300379487
           2457 -1.629688363781880 1.734505397110403
           2463 -2.869712021961413 1.586277073618756
           2467 1.639153147670900 1.206063352551388
           2471 -2.254982330584714 0.831694551661088
           2472 1.313171507646241 0.788458196314309
           2479 -2.301588588287338 -0.634754079407930
           2481 1.959493020703029 -0.828512453985461
           2485 -2.872263639305761 1.754780342324773
           2488 -2.288989563549833 -0.264998695720561
           2489 1.025089805412756 2.218294590971870
           2491 -0.036829546446257 2.043561640825151
           2494 -1.282245129427617 1.774958811226261
           2498 -2.024400701494376 1.506998902827060
           2500 0.413023484698368 1.481185578526605
           2502 -2.713669712953243 1.488860974675683
           2505 0.838512242882289 1.219978440035291
           2506 -0.492884898654314 -0.035489555286288
           2508 -0.243949890358136 -0.022866030141262
           2511 2.498272044592339 0.073563951232181
           2526 -0.600104401904748 -0.392131405678216
           2550 -1.119842700525087 -1.264593205469007
           2564 1.844248823664777 -1.405320495633971
           2569 1.645454995681614 -1.583067615565859
           2570 1.674530592143007 -1.605608371814277
           2577 -0.674198591528487 2.182039767363317
           2581 0.198442242368624 1.651203582544287
           2599 -1.381797816438222 0.229973980850893
           2601 0.504515442302311 -0.147365851947520
           2603 1.991092254471387 -0.498534673562141
           2606 -2.902456721280610 -1.188333065421641
           2607 2.217039779244274 -1.498604700947605
           2617 -0.653650662201526 2.011822864366098
           2633 -0.511650876162682 1.436763861050981
           2637 1.822162611941881 1.339915561435510
           2638 1.872221997120060 1.318449677151282
           2643 0.848007723779953 1.092060382384422
           2649 0.768857870297685 1.012529104269894
           2653 -0.136048570319419 0.926307880249643
           2667 -1.747646195450790 0.632363907355942
           2668 -0.453772143024700 0.636003504859165
           2671 0.116038505970015 0.506463463031025
           2681 0.174950069516870 0.240207524608581
           2684 -1.446314539364811 0.225517385322561
           2692 1.024180335032412 -0.104127303957267
           2695 3.099639409138470 0.064085058159063
           2701 -1.618308448816265 -0.309529950037592
           2717 1.946800856284015 -0.529150077736668
           2718 -2.403593175030358 -0.742630422377502
           2719 1.691442165265794 -0.595454472421349
           2722 1.870490762098358 -0.740521480684215
           2730 1.912665401341794 -0.869853316714591
           2732 -1.059430415518341 -1.170813272065459
           2738 1.816530759511151 -1.060606435079339
           2753 -0.374870344252039 1.108348672766466
           2755 -2.229848344432093 0.835413560991022
           2761 -1.518910486169108 0.267024698291112
           2766 -2.985823302245012 -0.750661408098769
           2771 0.857063150665494 1.221689464604097
           2772 1.648337463859818 -0.083240563547314
           2775 -1.057175043373880 2.057756457183638
           2784 -2.320798337768504 1.573232322595790
           2785 -0.511609311268989 1.470918573122849
           2786 1.457696456309251 1.422838382343654
           2788 0.280169500589148 1.140036565597059
           2789 -0.351835575895556 0.979038953835487
           2796 -1.380286417757932 0.319961403701945
           2798 -0.145794012573191 0.281733522712829
           2799 0.818991233360051 0.215077923742909
           2802 2.465385443107403 0.250534112715452
           2808 -0.942721913968341 2.111773921329728
           2814 2.945116006231182 0.328515763887372
           2816 3.067663422021777 -1.006156424341716
           2818 -2.122068287110755 2.268187531868898
           2819 1.844947037612957 2.237511907456333
           2821 -2.374598229715901 2.124386864586681
           2826 -1.603888958000873 1.987735579475634
           2827 -1.265007519753386 1.987064535240075
           2830 1.633467909138179 1.954893140690247
           2833 -2.977407900839790 1.836044619109015
           2839 2.846125970602631 1.296472048946542
           2840 1.025637394287461 0.740466569265024
           2842 2.919980685426011 0.648930949456239
           2843 -0.458451625528844 0.240826422062374
           2844 -3.044247169450332 0.404913182482715
           2852 -2.736971054323461 2.203282240343946
           2855 -1.961075251300782 2.179357032322495
           2857 1.998794343671461 2.078510209000238
           2861 -2.812698572671144 1.963447572374917
           2862 1.623350480152321 1.927869810854938
           2863 -2.634421714842404 1.879393561931600
           2877 -1.466319837097966 -0.149516739863800
           2886 1.850210144610651 -1.425406253849412
           2887 2.434831432950165 0.154020238896024
           2891 -2.725402929515247 0.966657858792894
           2897 0.529276297734946 1.506621577484775
           2900 -2.845521277665260 1.779234466001774
           2907 -2.843450302070398 1.960605620434832
           2908 -2.439680320995805 1.961086357516643
           2915 1.489963397681793 2.039743390544909
           2916 -1.786921969356125 1.044621778152367
           2918 2.708233482453379 0.393335643607408
           2920 -2.268416657153726 -0.166219916524173
           2922 2.451765504501649 -0.071694103009953
           2927 0.076339075212453 0.938448928497927
           2929 -2.758930879216510 2.161099760016780
           2939 0.356792284800752 2.094910014369432
           2940 -0.461743069381227 1.771953459681153
           2945 -2.811727994270486 2.004549937460020
           2960 -1.300298402474408 1.893591166760592
           2986 -0.169671137353229 1.775393145298886
           2987 0.386157691530095 1.480314241076255
           2993 -1.421611836650415 1.497706956443235
           2997 0.865551922211332 2.133564793509825
           2999 -0.575939564167910 1.535309838709759
           3000 -1.795700551169913 1.325530866918738
           3003 -0.240183119533385 0.728460606921242
           3004 1.587788472299046 0.577457636110948
           3031 -1.965440804458755 0.944441899775695
           3032 -0.591915164524008 0.836744304915468
           3036 2.573601359818566 0.661557143906364
           3041 -1.532382278341838 0.222905088953361
           3043 0.211216011257824 0.160546880529050
           3044 2.896303186534489 0.158436604183214
           3052 -0.151784123881209 0.904454279399707
           3053 -0.272681718455638 0.877180273215854
           3055 -2.307574790970032 1.579718447990698
           3058 2.235567044610883 1.866473791586687
           3072 -2.276049344421211 -0.149760409286458
           3081 -1.293677381839649 2.005441628361754
           3083 -2.532234042369253 1.877396159058544
           3084 0.326414448780084 1.441836589395682
           3086 -0.939486525523048 1.382656093360049
           3093 0.387968624375483 0.933366476256077
           3095 -1.863042066218091 1.224479079097766
           3096 2.784806693855991 2.111976883849618
           3123 0.494631005518713 1.039319012907480
           3127 -0.855927170680989 -0.623750822458326
           3131 -1.765965064354985 0.636477878508284
           3138 0.049687779775393 1.289189612641047
           3141 0.499705735842239 1.038304009643380
           3142 1.568582059449253 0.637151496716618
           3145 1.173491347738897 0.377480161980789
           3149 -1.762756559625337 -0.076108942979942
           3150 -1.184550469430943 1.839641555396808
           3152 1.947098293137964 1.007194593360788
           3153 2.199737343589054 0.368824558866230
           3154 -1.428770150268782 1.202941314240500
           3173 -0.948324785372276 0.568677338315311
           3177 -1.876458851639305 1.863364337142698
           3178 -2.360162437072937 1.576474765633132
           3179 -2.716437210347516 1.476593611096796
           3185 -1.917752238870593 1.174671371257544
           3187 0.129665308503169 0.285710596646494
           3188 2.635805701870353 -0.056492410468071
           3196 2.503830300468182 0.012784446109598
           3203 2.003692137199817 -0.860612563789282
           3212 -1.414227013427887 0.230563134619292
           3217 -0.269321063335317 1.079939353924384
           3231 -3.085822192202703 1.199878953965053
           3237 -2.651657989864085 1.816651497900743
           3251 -3.008529698408089 1.239555600296945
           3252 -2.831757315749536 -0.471853825104336
           3258 -2.771045234413799 1.423799999505763
           3260 2.728754337400045 0.264426892435310
           3269 2.761447604929914 1.425811892892217
           3292 3.092272127063739 0.882213343313362
           3295 3.039756981193983 0.861015247530013
             29 -2.467552251521955 1.215100952292156
             33 1.241386648262904 2.008538475105764
             34 -1.411917492522835 1.376824233711504
             35 -0.068662153746175 1.283867876263488
             36 1.283933464903077 0.094871297859961
             37 -0.596920874244246 1.599015855544687
             40 -0.854794622660184 0.405382026856984
             41 -2.576893232666411 -1.327885861342807
             42 -2.233763357022194 -1.809208855623112
             45 0.165876338824932 0.048466572692353
             77 1.640723843057329 -0.071911079381615
            107 -2.670132345790329 0.416377847885240
            371 -1.558769693903344 0.810395308280931
        -99
